Unnamed: 0,campaign_id,segments_date,metrics_clicks,metrics_conversions,metrics_cost_micros,metrics_impressions,metrics_video_views,metrics_conversions_value,campaign_advertising_channel_type,campaign_budget_amount,campaign_name
18134,22946407106,2026-03-18,365,48.397445,100730000,23017,0,3549.11108501,SHOPPING,140.0,Shopping_NTM_Campaign_01
796,9988712287,2026-03-18,148,12.758156,80171605,697,0,1480.95140836,SEARCH,90.0,Search_TM_Campaign_01
18661,23121755418,2026-03-18,235,3.151287,76115857,11497,25,312.29201723,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
9516,21663737223,2026-03-18,137,3.0,68415893,11552,22,344.43,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
17915,22866636855,2026-03-18,236,16.000002000000002,81583376,882,0,1799.37022512,SEARCH,100.0,Search_TM_Campaign_04
12382,21794370952,2026-03-18,74,9.5,33103202,8535,44,795.855,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
19080,23665957891,2026-03-18,41,1.0,28759815,1732,0,160.0,SEARCH,10.0,Search_NTM_Campaign_09
8555,21587818996,2026-03-18,571,6.77799,26808036,3021,0,556.779268,SEARCH,15.0,Search_NTM_Campaign_03
19063,23655929490,2026-03-18,48,0.0,28270000,4671,0,0.0,SEARCH,25.0,Search_NTM_Campaign_08
16874,22645714681,2026-03-18,210,8.007458,81501579,23833,5,638.91760596,PERFORMANCE_MAX,100.0,Pmax_NTM_Campaign_37
15369,22211017654,2026-03-18,114,6.911792,55205051,5875,11,978.17088048,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
5816,21555598453,2026-03-18,165,22.969127,31429374,8974,0,1772.12065682,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
19046,23655927759,2026-03-18,16,0.0,30150694,1632,0,0.0,SEARCH,25.0,Search_NTM_Campaign_07
1757,18253990962,2026-03-18,188,19.959136,76294871,27101,1,1237.01944222,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
7926,21577977814,2026-03-18,138,3.0,25788920,809,0,266.0,SEARCH,60.0,Search_TM_Campaign_03
16024,22496284541,2026-03-18,112,5.0,39046846,3806,2,703.18,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
4177,21263646438,2026-03-18,115,4.314496,72958142,10569,9,850.22844062,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
18952,23259820296,2026-03-18,131,0.0,27270659,2580,117,0.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
7276,21567626631,2026-03-18,195,19.0,70364256,797,0,1656.32,SEARCH,50.0,Search_TM_Campaign_02
16025,22496284541,2026-03-19,52,0.965186,40847969,2539,4,178.64627674,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
9517,21663737223,2026-03-19,168,3.0,82877798,12450,16,255.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
797,9988712287,2026-03-19,164,6.5,80895987,799,0,435.98,SEARCH,90.0,Search_TM_Campaign_01
7277,21567626631,2026-03-19,165,7.0,92113988,702,0,860.98,SEARCH,50.0,Search_TM_Campaign_02
5187,21551974931,2026-03-19,167,9.0,50699754,12266,0,485.58,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
19047,23655927759,2026-03-19,16,0.0,27630000,1710,0,0.0,SEARCH,25.0,Search_NTM_Campaign_07
15370,22211017654,2026-03-19,120,3.0,77839650,6239,17,229.68,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
12383,21794370952,2026-03-19,26,1.659418,38849790,2672,4,138.7044,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
18953,23259820296,2026-03-19,175,0.0,40280536,3885,59,0.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
8556,21587818996,2026-03-19,576,5.0,18743746,4160,0,514.28,SEARCH,15.0,Search_NTM_Campaign_03
18135,22946407106,2026-03-19,426,40.921219,100000000,21288,0,3781.00666011,SHOPPING,140.0,Shopping_NTM_Campaign_01
5817,21555598453,2026-03-19,99,9.989709,29607465,3820,1,1045.13378533,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
17916,22866636855,2026-03-19,189,2.73824,79268685,878,0,165.44207999999998,SEARCH,100.0,Search_TM_Campaign_04
18662,23121755418,2026-03-19,213,3.565672,77872054,10415,41,252.05244986,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
16875,22645714681,2026-03-19,178,12.0,105860849,18997,0,1932.54,PERFORMANCE_MAX,100.0,Pmax_NTM_Campaign_37
4178,21263646438,2026-03-19,116,6.9548950000000005,91160143,11656,11,967.58219567,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
1758,18253990962,2026-03-19,226,9.0,77580000,27903,0,537.26,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
13454,21802413978,2026-03-19,180,9.389584,108409682,15256,4,912.23538336,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
19081,23665957891,2026-03-19,28,0.0,27533663,676,0,0.0,SEARCH,10.0,Search_NTM_Campaign_09
19064,23655929490,2026-03-19,46,0.0,27510000,5028,0,0.0,SEARCH,25.0,Search_NTM_Campaign_08
7927,21577977814,2026-03-19,119,3.0,22654628,671,0,275.0,SEARCH,60.0,Search_TM_Campaign_03
19065,23655929490,2026-03-20,57,0.0,28760000,5193,0,0.0,SEARCH,25.0,Search_NTM_Campaign_08
7278,21567626631,2026-03-20,98,3.0,30137056,356,0,523.2,SEARCH,50.0,Search_TM_Campaign_02
18954,23259820296,2026-03-20,114,0.0,20852123,2564,16,0.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
5818,21555598453,2026-03-20,70,3.0,10073402,3018,0,171.98000000000002,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
798,9988712287,2026-03-20,147,5.0,47084281,714,0,496.18,SEARCH,90.0,Search_TM_Campaign_01
9518,21663737223,2026-03-20,154,7.983778,95299992,11979,6,600.75447,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
18136,22946407106,2026-03-20,273,20.083835,88670000,17528,0,5194.141319179999,SHOPPING,140.0,Shopping_NTM_Campaign_01
16026,22496284541,2026-03-20,115,3.0,29714373,2268,14,198.89,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
13455,21802413978,2026-03-20,142,4.5,107327367,11802,45,348.61,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
4179,21263646438,2026-03-20,68,0.0,32187751,9503,3,0.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
16876,22645714681,2026-03-20,138,2.956436,42730000,21565,0,133.44372364,PERFORMANCE_MAX,100.0,Pmax_NTM_Campaign_37
19048,23655927759,2026-03-20,16,0.0,28560000,989,0,0.0,SEARCH,25.0,Search_NTM_Campaign_07
7928,21577977814,2026-03-20,122,7.0,22053684,792,0,903.46,SEARCH,60.0,Search_TM_Campaign_03
8557,21587818996,2026-03-20,529,5.289248,31677801,2542,0,602.91224,SEARCH,15.0,Search_NTM_Campaign_03
12384,21794370952,2026-03-20,110,3.0,78140317,13911,25,480.61,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
17917,22866636855,2026-03-20,143,4.0,80696849,624,0,330.64,SEARCH,100.0,Search_TM_Campaign_04
19082,23665957891,2026-03-20,27,0.0,30036688,818,0,0.0,SEARCH,10.0,Search_NTM_Campaign_09
18663,23121755418,2026-03-20,244,5.282422,101236878,10179,26,529.7222,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
5188,21551974931,2026-03-20,201,7.062877,70760153,13955,1,329.0906255,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
1759,18253990962,2026-03-20,64,4.0,67530000,10003,0,135.11,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
15371,22211017654,2026-03-20,51,1.0,47175162,3584,13,82.99,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
13456,21802413978,2026-03-21,172,0.0,69392596,16864,35,0.0,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
18137,22946407106,2026-03-21,155,13.658965,30200000,16973,0,3749.047905,SHOPPING,140.0,Shopping_NTM_Campaign_01
17918,22866636855,2026-03-21,154,7.043,30248802,598,0,1582.27,SEARCH,100.0,Search_TM_Campaign_04
16877,22645714681,2026-03-21,216,10.0,69478328,34673,1,1133.72,PERFORMANCE_MAX,100.0,Pmax_NTM_Campaign_37
7279,21567626631,2026-03-21,104,6.0,29899512,327,0,656.6,SEARCH,50.0,Search_TM_Campaign_02
7929,21577977814,2026-03-21,140,6.03689,28992869,821,0,645.41403,SEARCH,60.0,Search_TM_Campaign_03
16027,22496284541,2026-03-21,95,13.0,30185387,6319,0,1226.04,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
12385,21794370952,2026-03-21,125,7.0,100211890,9607,19,621.73,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
8558,21587818996,2026-03-21,496,5.210752,28117233,9703,0,841.40776,SEARCH,15.0,Search_NTM_Campaign_03
15372,22211017654,2026-03-21,34,2.0,30000370,1959,18,146.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
5189,21551974931,2026-03-21,201,6.0,82506307,17629,0,561.36,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
9519,21663737223,2026-03-21,161,6.0,65294601,15282,17,344.28,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
5819,21555598453,2026-03-21,67,13.689866,10064807,3118,0,1059.1417515,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
18664,23121755418,2026-03-21,295,11.627095,82855559,12021,9,1280.52205,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
799,9988712287,2026-03-21,74,2.0,31994105,280,0,533.1,SEARCH,90.0,Search_TM_Campaign_01
19066,23655929490,2026-03-21,43,0.0,17644970,4414,0,0.0,SEARCH,25.0,Search_NTM_Campaign_08
4180,21263646438,2026-03-21,77,2.0,25050576,11447,2,184.67,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
18955,23259820296,2026-03-21,110,1.0,30678633,2521,27,36.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
1760,18253990962,2026-03-21,55,8.0,4740000,11510,0,696.16,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
19049,23655927759,2026-03-21,11,0.0,17520000,1194,0,0.0,SEARCH,25.0,Search_NTM_Campaign_07
19083,23665957891,2026-03-21,23,4.0,17180000,1296,0,218.96,SEARCH,10.0,Search_NTM_Campaign_09
5190,21551974931,2026-03-22,210,6.478928,126644380,17830,1,409.836025,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
17919,22866636855,2026-03-22,127,9.15578,30022420,496,0,655.6869142,SEARCH,100.0,Search_TM_Campaign_04
18138,22946407106,2026-03-22,263,27.0,29830000,19520,0,2747.62,SHOPPING,140.0,Shopping_NTM_Campaign_01
19050,23655927759,2026-03-22,15,0.0,17745963,1742,0,0.0,SEARCH,25.0,Search_NTM_Campaign_07
18956,23259820296,2026-03-22,76,1.5,32426842,1721,20,58.99,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
7280,21567626631,2026-03-22,131,1.31156,30058773,322,0,91.64858,SEARCH,50.0,Search_TM_Campaign_02
4181,21263646438,2026-03-22,77,0.0,25504837,8641,1,0.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
16878,22645714681,2026-03-22,261,9.84422,82910135,39711,0,675.3583749999999,PERFORMANCE_MAX,100.0,Pmax_NTM_Campaign_37
5820,21555598453,2026-03-22,79,11.7818,6967992,4342,1,831.955326,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
18665,23121755418,2026-03-22,249,3.344452,104651191,8822,21,308.63750429000004,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
16028,22496284541,2026-03-22,65,0.0,30117821,4434,2,0.0,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
7930,21577977814,2026-03-22,134,3.116832,34386143,687,0,278.28340000000003,SEARCH,60.0,Search_TM_Campaign_03
15373,22211017654,2026-03-22,32,1.0,15680308,2206,5,133.28,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
8559,21587818996,2026-03-22,633,2.0,30223542,15855,0,206.37,SEARCH,15.0,Search_NTM_Campaign_03
1761,18253990962,2026-03-22,160,9.026894,30640000,32186,0,785.89146925,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
13457,21802413978,2026-03-22,183,9.630857,99954381,11191,25,1324.21351168,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
9520,21663737223,2026-03-22,178,7.475662,77456218,15033,15,886.95423,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
19067,23655929490,2026-03-22,63,0.0,24660000,5792,0,0.0,SEARCH,25.0,Search_NTM_Campaign_08
19084,23665957891,2026-03-22,22,0.0,21640000,997,0,0.0,SEARCH,10.0,Search_NTM_Campaign_09
800,9988712287,2026-03-22,105,6.623118,28474936,343,0,652.47061318,SEARCH,90.0,Search_TM_Campaign_01
12386,21794370952,2026-03-22,123,8.035631,101646625,12435,39,849.0270042,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
9521,21663737223,2026-03-23,120,3.5,50305298,9457,9,339.83500000000004,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
18666,23121755418,2026-03-23,152,10.523757,33357525,8590,28,1092.35980486,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
5821,21555598453,2026-03-23,112,8.899487,10692762,5457,0,661.2649347,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
16879,22645714681,2026-03-23,158,7.034157,36280265,22738,1,1224.762158,PERFORMANCE_MAX,100.0,Pmax_NTM_Campaign_37
801,9988712287,2026-03-23,98,0.0,28440468,231,0,0.0,SEARCH,90.0,Search_TM_Campaign_01
4182,21263646438,2026-03-23,107,1.0,24601788,9129,1,158.65,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
7931,21577977814,2026-03-23,130,0.0,25067330,567,0,0.0,SEARCH,60.0,Search_TM_Campaign_03
8560,21587818996,2026-03-23,924,7.149362,25218734,9206,0,732.24679,SEARCH,15.0,Search_NTM_Campaign_03
1762,18253990962,2026-03-23,121,6.0,23860000,21224,0,502.84,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
18957,23259820296,2026-03-23,44,2.030658,25089413,1329,15,312.429118,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
19085,23665957891,2026-03-23,33,0.0,26590000,1036,0,0.0,SEARCH,10.0,Search_NTM_Campaign_09
7281,21567626631,2026-03-23,150,12.500001,26252984,325,0,973.84004037,SEARCH,50.0,Search_TM_Campaign_02
16029,22496284541,2026-03-23,70,0.0,31558275,2333,11,0.0,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
19068,23655929490,2026-03-23,62,0.0,23587100,4805,0,0.0,SEARCH,25.0,Search_NTM_Campaign_08
15374,22211017654,2026-03-23,44,3.0,18729317,3607,11,286.44,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
13458,21802413978,2026-03-23,161,1.009255,75453450,12898,23,149.376875,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
12387,21794370952,2026-03-23,109,6.0,70256387,11710,29,589.47,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
17920,22866636855,2026-03-23,92,11.017649,25199325,253,0,904.49947,SEARCH,100.0,Search_TM_Campaign_04
19051,23655927759,2026-03-23,29,0.0,26980000,1828,0,0.0,SEARCH,25.0,Search_NTM_Campaign_07
18139,22946407106,2026-03-23,214,12.984709,25070000,13665,0,1477.1592657,SHOPPING,140.0,Shopping_NTM_Campaign_01
5191,21551974931,2026-03-23,168,8.937123,45258835,13336,2,1108.8193745,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
12388,21794370952,2026-03-24,122,5.0,73662587,10971,21,503.59,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
4183,21263646438,2026-03-24,63,0.0,17570363,7639,0,0.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
16880,22645714681,2026-03-24,195,10.0,48700206,30127,1,622.41,PERFORMANCE_MAX,100.0,Pmax_NTM_Campaign_37
18667,23121755418,2026-03-24,196,15.0,92857865,7990,15,1834.15,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
15375,22211017654,2026-03-24,49,3.0,25054886,2356,1,263.12,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
1763,18253990962,2026-03-24,111,11.976014,15036630,25893,1,1024.52084,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
802,9988712287,2026-03-24,124,1.0,28264257,373,0,100.0,SEARCH,90.0,Search_TM_Campaign_01
19052,23655927759,2026-03-24,39,0.0,25300000,3955,0,0.0,SEARCH,25.0,Search_NTM_Campaign_07
18140,22946407106,2026-03-24,193,23.722415,27110000,9274,0,3332.33639662,SHOPPING,140.0,Shopping_NTM_Campaign_01
5192,21551974931,2026-03-24,196,3.003085,75574411,15937,2,104.365625,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
5822,21555598453,2026-03-24,108,15.0,10800000,3519,0,1491.52,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
13459,21802413978,2026-03-24,145,1.003085,74345137,12546,18,120.385625,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
7282,21567626631,2026-03-24,108,4.5,27223111,234,0,191.695,SEARCH,50.0,Search_TM_Campaign_02
8561,21587818996,2026-03-24,438,8.489033,25777266,8934,0,1375.60583,SEARCH,15.0,Search_NTM_Campaign_03
17921,22866636855,2026-03-24,96,1.0,25981131,316,0,129.2,SEARCH,100.0,Search_TM_Campaign_04
9522,21663737223,2026-03-24,87,3.0,40365217,8232,5,129.42000000000002,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
18958,23259820296,2026-03-24,48,1.221508,22581542,1646,10,125.01748,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
19086,23665957891,2026-03-24,44,0.0,23650000,2233,0,0.0,SEARCH,10.0,Search_NTM_Campaign_09
19069,23655929490,2026-03-24,83,0.0,25100000,6421,0,0.0,SEARCH,25.0,Search_NTM_Campaign_08
16030,22496284541,2026-03-24,49,2.0,28859786,2572,7,415.9,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
7932,21577977814,2026-03-24,96,4.0,25907143,360,0,319.18,SEARCH,60.0,Search_TM_Campaign_03
13460,21802413978,2026-03-25,166,0.0,75233778,13423,14,0.0,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
19070,23655929490,2026-03-25,127,0.0,25110000,12779,0,0.0,SEARCH,25.0,Search_NTM_Campaign_08
1764,18253990962,2026-03-25,140,4.024570000000001,31190000,32067,0,345.91948215,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
16881,22645714681,2026-03-25,195,4.022404,54446790,41733,0,379.66212,PERFORMANCE_MAX,100.0,Pmax_NTM_Campaign_37
8562,21587818996,2026-03-25,440,2.0,24207112,18595,0,95.84,SEARCH,15.0,Search_NTM_Campaign_03
7933,21577977814,2026-03-25,101,6.0,25087599,445,0,1050.72,SEARCH,60.0,Search_TM_Campaign_03
12389,21794370952,2026-03-25,120,6.019936,74403708,9356,8,872.38328,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
5823,21555598453,2026-03-25,90,12.234919,10206815,4127,0,775.0738695,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
7283,21567626631,2026-03-25,86,2.0,21617382,185,0,49.5,SEARCH,50.0,Search_TM_Campaign_02
4184,21263646438,2026-03-25,72,1.0,26702586,12158,0,153.69,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
803,9988712287,2026-03-25,82,1.0,23001363,199,0,120.0,SEARCH,90.0,Search_TM_Campaign_01
19087,23665957891,2026-03-25,51,0.0,24680410,2782,0,0.0,SEARCH,10.0,Search_NTM_Campaign_09
19053,23655927759,2026-03-25,41,0.0,25865639,4728,0,0.0,SEARCH,25.0,Search_NTM_Campaign_07
18959,23259820296,2026-03-25,32,0.0,26177608,1830,4,0.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
9523,21663737223,2026-03-25,96,2.023757,51483108,11579,6,158.8157,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
18668,23121755418,2026-03-25,172,4.0,52777035,9723,3,263.57,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
15376,22211017654,2026-03-25,52,6.0,26362679,5091,0,404.41,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
16031,22496284541,2026-03-25,62,1.0,29724812,4449,0,170.0,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
18141,22946407106,2026-03-25,175,26.989696,23410000,8877,0,2283.88932124,SHOPPING,140.0,Shopping_NTM_Campaign_01
5193,21551974931,2026-03-25,229,10.0,83367037,21031,7,536.43,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
17922,22866636855,2026-03-25,173,16.0,24117638,523,0,1080.74,SEARCH,100.0,Search_TM_Campaign_04
18960,23259820296,2026-03-26,34,0.0,21312890,2924,7,0.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
19071,23655929490,2026-03-26,169,0.0,33350000,17686,0,0.0,SEARCH,25.0,Search_NTM_Campaign_08
16032,22496284541,2026-03-26,79,1.0,28526878,7701,0,246.1,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
4185,21263646438,2026-03-26,73,0.0,25999502,11779,0,0.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
15377,22211017654,2026-03-26,65,2.0,33334307,6376,1,118.68,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
19054,23655927759,2026-03-26,31,0.0,18160000,3634,0,0.0,SEARCH,25.0,Search_NTM_Campaign_07
16882,22645714681,2026-03-26,294,3.95239,60189554,59267,0,241.5024079,PERFORMANCE_MAX,100.0,Pmax_NTM_Campaign_37
18142,22946407106,2026-03-26,142,12.0,26040000,8251,0,1178.98,SHOPPING,140.0,Shopping_NTM_Campaign_01
7934,21577977814,2026-03-26,94,1.032063,24164002,412,0,52.56504,SEARCH,60.0,Search_TM_Campaign_03
1765,18253990962,2026-03-26,179,7.0,28788368,55191,0,697.25,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
19088,23665957891,2026-03-26,85,0.0,32244376,3239,0,0.0,SEARCH,10.0,Search_NTM_Campaign_09
13461,21802413978,2026-03-26,175,7.000004,80218009,15266,19,697.990424,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
7284,21567626631,2026-03-26,106,8.074604,24960380,229,0,602.011,SEARCH,50.0,Search_TM_Campaign_02
5194,21551974931,2026-03-26,284,7.0,93854447,25076,0,431.9,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
5824,21555598453,2026-03-26,134,17.015969,12420000,7315,0,1157.6240872,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
804,9988712287,2026-03-26,78,4.0,23459137,265,0,279.48,SEARCH,90.0,Search_TM_Campaign_01
9524,21663737223,2026-03-26,170,2.0,66901859,15879,1,175.1,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
18669,23121755418,2026-03-26,282,9.0,97863622,14822,8,580.09,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
17923,22866636855,2026-03-26,49,0.926777,27578568,259,0,206.671271,SEARCH,100.0,Search_TM_Campaign_04
8563,21587818996,2026-03-26,466,2.538688,29678602,32441,0,260.06803687,SEARCH,15.0,Search_NTM_Campaign_03
12390,21794370952,2026-03-26,157,1.0,76571058,16018,16,42.0,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
7935,21577977814,2026-03-27,107,0.035652,27781847,579,0,1.7826,SEARCH,60.0,Search_TM_Campaign_03
805,9988712287,2026-03-27,142,7.000002,23598499,355,0,696.58007337,SEARCH,90.0,Search_TM_Campaign_01
18143,22946407106,2026-03-27,212,26.041772,25890000,29361,0,5165.57812201,SHOPPING,140.0,Shopping_NTM_Campaign_01
12391,21794370952,2026-03-27,170,5.0,76519856,15962,9,418.91,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
15378,22211017654,2026-03-27,64,2.311796,25543754,8668,1,250.628024,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
5195,21551974931,2026-03-27,331,7.032737,72905858,27481,2,1484.6218,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
4186,21263646438,2026-03-27,78,0.0,25345181,12808,0,0.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
19055,23655927759,2026-03-27,41,0.0,25753358,3792,0,0.0,SEARCH,25.0,Search_NTM_Campaign_07
18670,23121755418,2026-03-27,264,20.885757,105228250,14590,1,2490.29412814,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
16883,22645714681,2026-03-27,238,0.623596,47113011,63800,0,183.337224,PERFORMANCE_MAX,100.0,Pmax_NTM_Campaign_37
1766,18253990962,2026-03-27,146,4.0,24140000,59417,0,355.28,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
19089,23665957891,2026-03-27,88,0.0,26269004,3410,0,0.0,SEARCH,10.0,Search_NTM_Campaign_09
16033,22496284541,2026-03-27,95,0.0,36850871,10720,2,0.0,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
13462,21802413978,2026-03-27,251,6.0,77659692,21805,16,628.04,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
7285,21567626631,2026-03-27,97,3.0,25028418,220,0,171.98,SEARCH,50.0,Search_TM_Campaign_02
8564,21587818996,2026-03-27,517,5.0,24338634,37477,0,473.94,SEARCH,15.0,Search_NTM_Campaign_03
5825,21555598453,2026-03-27,100,10.023732,9881189,5780,0,612.60888908,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
9525,21663737223,2026-03-27,130,0.0,49071774,14353,4,0.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
19072,23655929490,2026-03-27,138,0.0,23554383,14425,0,0.0,SEARCH,25.0,Search_NTM_Campaign_08
17924,22866636855,2026-03-27,130,1.12825,24844571,868,0,84.93698375,SEARCH,100.0,Search_TM_Campaign_04
18961,23259820296,2026-03-27,47,0.10932,29172726,4628,6,3.68248,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
4187,21263646438,2026-03-28,105,0.976243,22173756,15799,0,145.15757167,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
9526,21663737223,2026-03-28,179,1.0,46057596,16685,0,58.33,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
7286,21567626631,2026-03-28,107,5.0,25246671,212,0,197.79,SEARCH,50.0,Search_TM_Campaign_02
18671,23121755418,2026-03-28,227,7.0,64903716,13232,1,711.76,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
806,9988712287,2026-03-28,64,4.0,23698496,158,0,136.19,SEARCH,90.0,Search_TM_Campaign_01
18962,23259820296,2026-03-28,54,0.0,28764095,4565,12,0.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
15379,22211017654,2026-03-28,89,0.99199,25655757,11898,2,141.85457,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
16034,22496284541,2026-03-28,95,0.0,30506385,13382,1,0.0,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
